club,step,time,x,y,z,power_percent,target_distance,final_distance
PW,82,1.6400000000000001,0.0,70.73069141239314,90.25832165319413,0.925,200,199.57669833806364
PW,83,1.6600000000000001,0.0,70.94414050153841,91.24899915403616,0.925,200,199.57669833806364
PW,84,1.68,0.0,71.14349468014976,92.23792785564987,0.925,200,199.57669833806364
PW,85,1.7,0.0,71.32878042295536,93.2251187504504,0.925,200,199.57669833806364
PW,86,1.72,0.0,71.50002386990593,94.21058244735933,0.925,200,199.57669833806364
PW,87,1.74,0.0,71.65725084145525,95.19432917284017,0.925,200,199.57669833806364
PW,88,1.76,0.0,71.80048685386504,96.17636877203434,0.925,200,199.57669833806364
PW,89,1.78,0.0,71.9297571345276,97.156710710005,0.925,200,199.57669833806364
PW,90,1.8,0.0,72.0450866372991,98.13536407309597,0.925,200,199.57669833806364
PW,91,1.82,0.0,72.14650005783545,99.11233757041269,0.925,200,199.57669833806364
PW,92,1.84,0.0,72.23402184892257,100.08763953543168,0.925,200,199.57669833806364
PW,93,1.86,0.0,72.30767623579153,101.06127792774464,0.925,200,199.57669833806364
PW,94,1.8800000000000001,0.0,72.36748723140934,102.03326033494312,0.925,200,199.57669833806364
PW,95,1.9000000000000001,0.0,72.41347865173464,103.00359397464872,0.925,200,199.57669833806364
PW,96,1.92,0.0,72.44567413092794,103.97228569669382,0.925,200,199.57669833806364
PW,97,1.94,0.0,72.46409713650515,104.93934198545706,0.925,200,199.57669833806364
PW,98,1.96,0.0,72.4687709844225,105.90476896235727,0.925,200,199.57669833806364
PW,99,1.98,0.0,72.45971885408144,106.86857238850887,0.925,200,199.57669833806364
PW,100,2.0,0.0,72.43696380324069,107.83075766754158,0.925,200,199.57669833806364
PW,101,2.02,0.0,72.40052878282333,108.79132984858603,0.925,200,199.57669833806364
PW,102,2.04,0.0,72.35043665160623,109.75029362942688,0.925,200,199.57669833806364
PW,103,2.06,0.0,72.28671019077878,110.70765335982391,0.925,200,199.57669833806364
PW,104,2.08,0.0,72.2093721183583,111.66341304500135,0.925,200,199.57669833806364
PW,105,2.1,0.0,72.1184451034493,112.61757634930467,0.925,200,199.57669833806364
PW,106,2.12,0.0,72.01395178033358,113.57014660002375,0.925,200,199.57669833806364
PW,107,2.14,0.0,71.89591476237881,114.52112679138057,0.925,200,199.57669833806364
PW,108,2.16,0.0,71.7643566557529,115.47051958867895,0.925,200,199.57669833806364
PW,109,2.18,0.0,71.61930007293218,116.41832733261337,0.925,200,199.57669833806364
PW,110,2.2,0.0,71.4607676459912,117.36455204373314,0.925,200,199.57669833806364
PW,111,2.22,0.0,71.28878203966303,118.309195427058,0.925,200,199.57669833806364
PW,112,2.24,0.0,71.10336596415853,119.25225887684027,0.925,200,199.57669833806364
PW,113,2.2600000000000002,0.0,70.90454218773414,120.19374348146852,0.925,200,199.57669833806364
PW,114,2.2800000000000002,0.0,70.6923335489981,121.13365002850713,0.925,200,199.57669833806364
PW,115,2.3000000000000003,0.0,70.46676296894536,122.07197900986581,0.925,200,199.57669833806364
PW,116,2.32,0.0,70.2278534627121,123.00873062709249,0.925,200,199.57669833806364
PW,117,2.34,0.0,69.97562815104173,123.9439047967831,0.925,200,199.57669833806364
PW,118,2.36,0.0,69.71011027145423,124.87750115610108,0.925,200,199.57669833806364
PW,119,2.38,0.0,69.43132318911195,125.80951906839931,0.925,200,199.57669833806364
PW,120,2.4,0.0,69.13929040737534,126.73995762893719,0.925,200,199.57669833806364
PW,121,2.42,0.0,68.83403557804276,127.66881567068489,0.925,200,199.57669833806364
PW,122,2.44,0.0,68.51558251126946,128.59609177020727,0.925,200,199.57669833806364
PW,123,2.46,0.0,68.18395518516114,129.52178425361944,0.925,200,199.57669833806364
PW,124,2.48,0.0,67.83917775503858,130.4458912026062,0.925,200,199.57669833806364
PW,125,2.5,0.0,67.48127456237016,131.36841046049707,0.925,200,199.57669833806364
PW,126,2.52,0.0,67.11027014337006,132.28933963838958,0.925,200,199.57669833806364
PW,127,2.54,0.0,66.72618923726034,133.2086761213123,0.925,200,199.57669833806364
PW,128,2.56,0.0,66.329056794196,134.1264170744205,0.925,200,199.57669833806364
PW,129,2.58,0.0,65.91889798285244,135.04255944921624,0.925,200,199.57669833806364
PW,130,2.6,0.0,65.4957381976756,135.95709998978597,0.925,200,199.57669833806364
PW,131,2.62,0.0,65.05960306579566,136.8700352390477,0.925,200,199.57669833806364
PW,132,2.64,0.0,64.61051845360528,137.78136154500112,0.925,200,199.57669833806364
PW,133,2.66,0.0,64.1485104730047,138.69107506697367,0.925,200,199.57669833806364
PW,134,2.68,0.0,63.67360548731556,139.59917178185574,0.925,200,199.57669833806364
PW,135,2.7,0.0,63.18583011686654,140.50564749031867,0.925,200,199.57669833806364
PW,136,2.72,0.0,62.68521124425402,141.41049782300942,0.925,200,199.57669833806364
PW,137,2.74,0.0,62.171776019281296,142.31371824671606,0.925,200,199.57669833806364
PW,138,2.7600000000000002,0.0,61.6455518635805,143.21530407049835,0.925,200,199.57669833806364
PW,139,2.7800000000000002,0.0,61.10656647492148,144.11525045177828,0.925,200,199.57669833806364
PW,140,2.8000000000000003,0.0,60.554847831212385,145.01355240238533,0.925,200,199.57669833806364
PW,141,2.82,0.0,59.990424194196905,145.91020479455187,0.925,200,199.57669833806364
PW,142,2.84,0.0,59.41332411285335,146.80520236685422,0.925,200,199.57669833806364
PW,143,2.86,0.0,58.82357642650106,147.69853973009515,0.925,200,199.57669833806364
PW,144,2.88,0.0,58.221210267619746,148.59021137312405,0.925,200,199.57669833806364
PW,145,2.9,0.0,57.60625506438759,149.48021166859112,0.925,200,199.57669833806364
PW,146,2.92,0.0,56.9787405429441,150.36853487863223,0.925,200,199.57669833806364
PW,147,2.94,0.0,56.338696729383784,151.25517516048154,0.925,200,199.57669833806364
PW,148,2.96,0.0,55.686153951486816,152.14012657200902,0.925,200,199.57669833806364
PW,149,2.98,0.0,55.02114284019305,153.02338307718037,0.925,200,199.57669833806364
PW,150,3.0,0.0,54.34369433082561,153.90493855143694,0.925,200,199.57669833806364
PW,151,3.02,0.0,53.65383966407057,154.78478678699403,0.925,200,199.57669833806364
PW,152,3.04,0.0,52.95161038671896,155.66292149805517,0.925,200,199.57669833806364
PW,153,3.06,0.0,52.23703835217775,156.53933632594132,0.925,200,199.57669833806364
PW,154,3.08,0.0,51.51015572075597,157.4140248441333,0.925,200,199.57669833806364
PW,155,3.1,0.0,50.77099495973256,158.2869805632265,0.925,200,199.57669833806364
PW,156,3.12,0.0,50.019588843212254,159.15819693579655,0.925,200,199.57669833806364
PW,157,3.14,0.0,49.25597045177576,160.02766736117562,0.925,200,199.57669833806364
PW,158,3.16,0.0,48.48017317193062,160.89538519013828,0.925,200,199.57669833806364
PW,159,3.18,0.0,47.692230695368906,161.76134372949667,0.925,200,199.57669833806364
PW,160,3.2,0.0,46.89217701803785,162.62553624660455,0.925,200,199.57669833806364
PW,161,3.22,0.0,46.08004643902961,163.48795597377023,0.925,200,199.57669833806364
PW,162,3.24,0.0,45.25587355929604,164.34859611257792,0.925,200,199.57669833806364
PW,163,3.2600000000000002,0.0,44.419693280194416,165.20744983811807,0.925,200,199.57669833806364
PW,164,3.2800000000000002,0.0,43.5715408018699,166.06451030312644,0.925,200,199.57669833806364
PW,165,3.3000000000000003,0.0,42.711451621480535,166.9197706420325,0.925,200,199.57669833806364
PW,166,3.3200000000000003,0.0,41.839461531270246,167.77322397491722,0.925,200,199.57669833806364
PW,167,3.34,0.0,40.955606616495494,168.6248634113812,0.925,200,199.57669833806364
PW,168,3.36,0.0,40.05992325321093,169.47468205432295,0.925,200,199.57669833806364
PW,169,3.38,0.0,39.15244810591935,170.32267300362872,0.925,200,199.57669833806364
PW,170,3.4,0.0,38.2332181250911,171.1688293597741,0.925,200,199.57669833806364
PW,171,3.42,0.0,37.30227054455818,172.01314422733813,0.925,200,199.57669833806364
PW,172,3.44,0.0,36.359642878787824,172.85561071843117,0.925,200,199.57669833806364
PW,173,3.46,0.0,35.40537292004052,173.69622195603668,0.925,200,199.57669833806364
PW,174,3.48,0.0,34.43949873541728,174.53497107726852,0.925,200,199.57669833806364
PW,175,3.5,0.0,33.462058663800725,175.37185123654416,0.925,200,199.57669833806364
PW,176,3.52,0.0,32.47309131269456,176.20685560867517,0.925,200,199.57669833806364
PW,177,3.54,0.0,31.47263555496588,177.0399773918758,0.925,200,199.57669833806364
PW,178,3.56,0.0,30.460730525494707,177.8712098106906,0.925,200,199.57669833806364
PW,179,3.58,0.0,29.437415617734835,178.70054611884245,0.925,200,199.57669833806364
PW,180,3.6,0.0,28.402730480190282,179.52797960200175,0.925,200,199.57669833806364
PW,181,3.62,0.0,27.35671501281125,180.35350358047802,0.925,200,199.57669833806364
PW,182,3.64,0.0,26.29940936331359,181.17711141183506,0.925,200,199.57669833806364
PW,183,3.66,0.0,25.230853923425585,181.99879649343066,0.925,200,199.57669833806364
PW,184,3.68,0.0,24.15108932506576,182.81855226488213,0.925,200,199.57669833806364
PW,185,3.7,0.0,23.060156436455408,183.6363722104586,0.925,200,199.57669833806364
PW,186,3.72,0.0,21.958096358169318,184.4522498614015,0.925,200,199.57669833806364
PW,187,3.74,0.0,20.844950419128224,185.26617879817402,0.925,200,199.57669833806364
PW,188,3.7600000000000002,0.0,19.7207601725363,186.078152652641,0.925,200,199.57669833806364
PW,189,3.7800000000000002,0.0,18.58556739176698,186.88816511018018,0.925,200,199.57669833806364
PW,190,3.8000000000000003,0.0,17.43941406620036,187.69620991172616,0.925,200,199.57669833806364
PW,191,3.8200000000000003,0.0,16.282342397015203,188.50228085574784,0.925,200,199.57669833806364
PW,192,3.84,0.0,15.114394792938652,189.30637180016097,0.925,200,199.57669833806364
PW,193,3.86,0.0,13.935613865956574,190.10847666417638,0.925,200,199.57669833806364
PW,194,3.88,0.0,12.746042426987415,190.90858943008547,0.925,200,199.57669833806364
PW,195,3.9,0.0,11.545723481522362,191.70670414498386,0.925,200,199.57669833806364
PW,196,3.92,0.0,10.334700225234545,192.50281492243423,0.925,200,199.57669833806364
PW,197,3.94,0.0,9.113016039559927,193.29691594406955,0.925,200,199.57669833806364
PW,198,3.96,0.0,7.88071448725246,194.08900146113785,0.925,200,199.57669833806364
PW,199,3.98,0.0,6.637839307916035,194.87906579598928,0.925,200,199.57669833806364
PW,200,4.0,0.0,5.384434413515657,195.6671033435069,0.925,200,199.57669833806364
PW,201,4.0200000000000005,0.0,4.120543883870227,196.45310857248208,0.925,200,199.57669833806364
PW,202,4.04,0.0,2.846211962129265,197.2370760269354,0.925,200,199.57669833806364
PW,203,4.0600000000000005,0.0,1.561483050235797,198.0190003273843,0.925,200,199.57669833806364
PW,204,4.08,0.0,0.2664017043776272,198.79887617205847,0.925,200,199.57669833806364
PW,205,4.1,0.0,-1.0389873695708929,199.57669833806364,0.925,200,199.57669833806364
SW,0,0.0,0.0,1.6812319854893076,1.143258280619489,1.103125,200,199.61638629493967
SW,1,0.02,0.0,3.3427917987949556,2.2824677318802973,1.103125,200,199.61638629493967
SW,2,0.04,0.0,4.98480273724342,3.417679461879102,1.103125,200,199.61638629493967
SW,3,0.06,0.0,6.607385940323604,4.548943822141393,1.103125,200,199.61638629493967
SW,4,0.08,0.0,8.210660430150664,5.676310421828563,1.103125,200,199.61638629493967
SW,5,0.1,0.0,9.794743150924342,6.799828141556311,1.103125,200,199.61638629493967
SW,6,0.12,0.0,11.359749007412493,7.919545146834691,1.103125,200,199.61638629493967
SW,7,0.14,0.0,12.905790902489525,9.03550890113978,1.103125,200,199.61638629493967
SW,8,0.16,0.0,14.432979773758463,10.147766178626526,1.103125,200,199.61638629493967
SW,9,0.18,0.0,15.941424629284482,11.256363076492008,1.103125,200,199.61638629493967
SW,10,0.2,0.0,17.431232582466816,12.361345026997965,1.103125,200,199.61638629493967
SW,11,0.22,0.0,18.902508886075143,13.462756809161128,1.103125,200,199.61638629493967
SW,12,0.24,0.0,20.35535696547573,14.560642560119566,1.103125,200,199.61638629493967
SW,13,0.26,0.0,21.789878451071814,15.655045786182942,1.103125,200,199.61638629493967
SW,14,0.28,0.0,23.206173209982015,16.746009373574264,1.103125,200,199.61638629493967
SW,15,0.3,0.0,24.604339376979773,17.833575598870457,1.103125,200,199.61638629493967
SW,16,0.32,0.0,25.984473384716235,18.91778613914875,1.103125,200,199.61638629493967
SW,17,0.34,0.0,27.346669993248263,19.998682081845665,1.103125,200,199.61638629493967
SW,18,0.36,0.0,28.691022318892653,21.076303934335094,1.103125,200,199.61638629493967
SW,19,0.38,0.0,30.01762186242708,22.150691633231695,1.103125,200,199.61638629493967
SW,20,0.4,0.0,31.32655853665768,23.22188455342565,1.103125,200,199.61638629493967
SW,21,0.42,0.0,32.617920693372604,24.28992151685451,1.103125,200,199.61638629493967
SW,22,0.44,0.0,33.89179514970049,25.354840801017712,1.103125,200,199.61638629493967
SW,23,0.46,0.0,35.14826721389211,26.416680147239102,1.103125,200,199.61638629493967
SW,24,0.48,0.0,36.38742071054312,27.47547676868257,1.103125,200,199.61638629493967
SW,25,0.5,0.0,37.609338005275326,28.531267358125735,1.103125,200,199.61638629493967
SW,26,0.52,0.0,38.81410002889352,29.584088095496423,1.103125,200,199.61638629493967
SW,27,0.54,0.0,40.00178630103435,30.633974655176484,1.103125,200,199.61638629493967
SW,28,0.56,0.0,41.17247495332351,31.68096221307731,1.103125,200,199.61638629493967
SW,29,0.58,0.0,42.326242752057055,32.7250854534913,1.103125,200,199.61638629493967
SW,30,0.6,0.0,43.463165120422275,33.76637857572326,1.103125,200,199.61638629493967
SW,31,0.62,0.0,44.58331616027327,34.80487530050566,1.103125,200,199.61638629493967
SW,32,0.64,0.0,45.68676867347603,35.84060887620151,1.103125,200,199.61638629493967
SW,33,0.66,0.0,46.77359418283755,36.873612084798424,1.103125,200,199.61638629493967
SW,34,0.68,0.0,47.843862952633124,37.903917247697315,1.103125,200,199.61638629493967
SW,35,0.7000000000000001,0.0,48.89764400874589,38.93155623129913,1.103125,200,199.61638629493967
SW,36,0.72,0.0,49.935005158432205,39.956560452392814,1.103125,200,199.61638629493967
SW,37,0.74,0.0,50.956013009726334,40.97896088334759,1.103125,200,199.61638629493967
SW,38,0.76,0.0,51.96073299049773,41.9987880571126,1.103125,200,199.61638629493967
SW,39,0.78,0.0,52.94922936717383,43.01607207202681,1.103125,200,199.61638629493967
SW,40,0.8,0.0,53.92156526314124,44.030842596442,1.103125,200,199.61638629493967
SW,41,0.8200000000000001,0.0,54.87780267683792,45.04312887316155,1.103125,200,199.61638629493967
SW,42,0.84,0.0,55.81800249954881,46.05295972369775,1.103125,200,199.61638629493967
SW,43,0.86,0.0,56.742224532917135,47.060363552350154,1.103125,200,199.61638629493967
SW,44,0.88,0.0,57.650527506183614,48.065368350107676,1.103125,200,199.61638629493967
SW,45,0.9,0.0,58.54296909316549,49.06800169837671,1.103125,200,199.61638629493967
SW,46,0.92,0.0,59.41960592898721,50.06829077253795,1.103125,200,199.61638629493967
SW,47,0.9400000000000001,0.0,60.28049362657456,51.06626234533419,1.103125,200,199.61638629493967
SW,48,0.96,0.0,61.12568679292379,52.06194279009163,1.103125,200,199.61638629493967
SW,49,0.98,0.0,61.95523904515723,53.055358083777016,1.103125,200,199.61638629493967
SW,50,1.0,0.0,62.769203026376886,54.04653380989307,1.103125,200,199.61638629493967
SW,51,1.02,0.0,63.567630421327195,55.03549516121457,1.103125,200,199.61638629493967
SW,52,1.04,0.0,64.35057197187818,56.02226694236761,1.103125,200,199.61638629493967
SW,53,1.06,0.0,65.1180774923402,57.006873572254435,1.103125,200,199.61638629493967
SW,54,1.08,0.0,65.87019588462122,57.989339086326424,1.103125,200,199.61638629493967
SW,55,1.1,0.0,66.60697515323761,58.96968713870776,1.103125,200,199.61638629493967
SW,56,1.12,0.0,67.32846242018941,59.9479410041725,1.103125,200,199.61638629493967
SW,57,1.1400000000000001,0.0,68.03470393971064,60.92412357997769,1.103125,200,199.61638629493967
SW,58,1.16,0.0,68.72574511290567,61.89825738755545,1.103125,200,199.61638629493967
SW,59,1.18,0.0,69.40163050228199,62.87036457406691,1.103125,200,199.61638629493967
SW,60,1.2,0.0,70.06240384619008,63.84046691382109,1.103125,200,199.61638629493967
SW,61,1.22,0.0,70.70810807318078,64.80858580956186,1.103125,200,199.61638629493967
SW,62,1.24,0.0,71.33878531629048,65.7747422936265,1.103125,200,199.61638629493967
SW,63,1.26,0.0,71.9544769272644,66.73895702897916,1.103125,200,199.61638629493967
SW,64,1.28,0.0,72.55522349072795,67.70125031012303,1.103125,200,199.61638629493967
SW,65,1.3,0.0,73.14106483831647,68.66164206389521,1.103125,200,199.61638629493967
SW,66,1.32,0.0,73.71204006277264,69.62015185014816,1.103125,200,199.61638629493967
SW,67,1.34,0.0,74.26818753202184,70.5767988623222,1.103125,200,199.61638629493967
SW,68,1.36,0.0,74.8095449032345,71.53160192791366,1.103125,200,199.61638629493967
SW,69,1.3800000000000001,0.0,75.33614913688494,72.4845795088432,1.103125,200,199.61638629493967
SW,70,1.4000000000000001,0.0,75.84803651081577,73.43574970172985,1.103125,200,199.61638629493967
SW,71,1.42,0.0,76.34524263431668,74.38513023807552,1.103125,200,199.61638629493967
SW,72,1.44,0.0,76.82780246222605,75.33273848436608,1.103125,200,199.61638629493967
SW,73,1.46,0.0,77.29575030906393,76.27859144209457,1.103125,200,199.61638629493967
SW,74,1.48,0.0,77.74911986320416,77.22270574771298,1.103125,200,199.61638629493967
SW,75,1.5,0.0,78.18794420109313,78.16509767251891,1.103125,200,199.61638629493967
SW,76,1.52,0.0,78.61225580152274,79.10578312248401,1.103125,200,199.61638629493967
SW,77,1.54,0.0,79.02208655996397,80.04477763803128,1.103125,200,199.61638629493967
SW,78,1.56,0.0,79.41746780296766,80.98209639376864,1.103125,200,199.61638629493967
SW,79,1.58,0.0,79.79843030263828,81.91775419818661,1.103125,200,199.61638629493967
SW,80,1.6,0.0,80.16500429118594,82.85176549332783,1.103125,200,199.61638629493967
SW,81,1.62,0.0,80.51721947556152,83.78414435443715,1.103125,200,199.61638629493967
SW,82,1.6400000000000001,0.0,80.85510505217893,84.71490448960049,1.103125,200,199.61638629493967
SW,83,1.6600000000000001,0.0,81.17868972172818,85.64405923938168,1.103125,200,199.61638629493967
SW,84,1.68,0.0,81.48800170408187,86.57162157646613,1.103125,200,199.61638629493967
SW,85,1.7,0.0,81.78306875329747,87.4976041053208,1.103125,200,199.61638629493967
SW,86,1.72,0.0,82.0639181727165,88.42201906188009,1.103125,200,199.61638629493967
SW,87,1.74,0.0,82.3305768301613,89.34487831326717,1.103125,200,199.61638629493967
SW,88,1.76,0.0,82.58307117322917,90.2661933575609,1.103125,200,199.61638629493967
SW,89,1.78,0.0,82.82142724468265,91.18597532361798,1.103125,200,199.61638629493967
SW,90,1.8,0.0,83.04567069793414,92.10423497096086,1.103125,200,199.61638629493967
SW,91,1.82,0.0,83.25582681262178,93.02098268974088,1.103125,200,199.61638629493967
SW,92,1.84,0.0,83.45192051027298,93.93622850078731,1.103125,200,199.61638629493967
SW,93,1.86,0.0,83.63397637005082,94.84998205575187,1.103125,200,199.61638629493967
SW,94,1.8800000000000001,0.0,83.80201864457752,95.76225263735883,1.103125,200,199.61638629493967
SW,95,1.9000000000000001,0.0,83.95607127582869,96.67304915977034,1.103125,200,199.61638629493967
SW,96,1.92,0.0,84.09615791109059,97.58238016907647,1.103125,200,199.61638629493967
SW,97,1.94,0.0,84.22230191897192,98.49025384391923,1.103125,200,199.61638629493967
SW,98,1.96,0.0,84.3345264054611,99.39667799625943,1.103125,200,199.61638629493967
SW,99,1.98,0.0,84.43285423001838,100.30166007229482,1.103125,200,199.61638629493967
SW,100,2.0,0.0,84.51730802169195,101.20520715353776,1.103125,200,199.61638629493967
SW,101,2.02,0.0,84.58791019524615,102.1073259580596,1.103125,200,199.61638629493967
SW,102,2.04,0.0,84.64468296728903,103.0080228419092,1.103125,200,199.61638629493967
SW,103,2.06,0.0,84.68764837238578,103.90730380071153,1.103125,200,199.61638629493967
SW,104,2.08,0.0,84.71682827914431,104.8051744714526,1.103125,200,199.61638629493967
SW,105,2.1,0.0,84.73224440625796,105.7016401344552,1.103125,200,199.61638629493967
SW,106,2.12,0.0,84.73391833849053,106.59670571555017,1.103125,200,199.61638629493967
SW,107,2.14,0.0,84.72187154258779,107.4903757884466,1.103125,200,199.61638629493967
SW,108,2.16,0.0,84.69612538309977,108.3826545773037,1.103125,200,199.61638629493967
SW,109,2.18,0.0,84.65670113809726,109.27354595950624,1.103125,200,199.61638629493967
SW,110,2.2,0.0,84.6036200147665,110.16305346864476,1.103125,200,199.61638629493967
SW,111,2.22,0.0,84.53690316486525,111.0511802977007,1.103125,200,199.61638629493967
SW,112,2.24,0.0,84.45657170002377,111.93792930243583,1.103125,200,199.61638629493967
SW,113,2.2600000000000002,0.0,84.36264670687441,112.82330300498474,1.103125,200,199.61638629493967
SW,114,2.2800000000000002,0.0,84.25514926199334,113.70730359764784,1.103125,200,199.61638629493967
SW,115,2.3000000000000003,0.0,84.13410044663844,114.58993294688207,1.103125,200,199.61638629493967
SW,116,2.32,0.0,83.99952136126784,115.47119259748528,1.103125,200,199.61638629493967
SW,117,2.34,0.0,83.85143313982356,116.3510837769697,1.103125,200,199.61638629493967
SW,118,2.36,0.0,83.68985696376575,117.22960740011916,1.103125,200,199.61638629493967
SW,119,2.38,0.0,83.51481407584328,118.10676407372412,1.103125,200,199.61638629493967
SW,120,2.4,0.0,83.326325793587,118.98255410148766,1.103125,200,199.61638629493967
SW,121,2.42,0.0,83.12441352251314,119.85697748909547,1.103125,200,199.61638629493967
SW,122,2.44,0.0,82.90909876902438,120.7300339494417,1.103125,200,199.61638629493967
SW,123,2.46,0.0,82.68040315299767,121.6017229080029,1.103125,200,199.61638629493967
SW,124,2.48,0.0,82.43834842004816,122.47204350835086,1.103125,200,199.61638629493967
SW,125,2.5,0.0,82.1829564534597,123.34099461779581,1.103125,200,199.61638629493967
SW,126,2.52,0.0,81.91424928577335,124.20857483315034,1.103125,200,199.61638629493967
SW,127,2.54,0.0,81.63224911002601,125.07478248660465,1.103125,200,199.61638629493967
SW,128,2.56,0.0,81.33697829063247,125.93961565170339,1.103125,200,199.61638629493967
SW,129,2.58,0.0,81.02845937390491,126.80307214941418,1.103125,200,199.61638629493967
SW,130,2.6,0.0,80.70671509820491,127.66514955427796,1.103125,200,199.61638629493967
SW,131,2.62,0.0,80.37176840372399,128.52584520063127,1.103125,200,199.61638629493967
SW,132,2.64,0.0,80.02364244188938,129.38515618889056,1.103125,200,199.61638629493967
SW,133,2.66,0.0,79.66236058439284,130.24307939188876,1.103125,200,199.61638629493967
SW,134,2.68,0.0,79.28794643184123,131.09961146125445,1.103125,200,199.61638629493967
SW,135,2.7,0.0,78.90042382202793,131.9547488338243,1.103125,200,199.61638629493967
SW,136,2.72,0.0,78.49981683782569,132.8084877380793,1.103125,200,199.61638629493967
SW,137,2.74,0.0,78.08614981470151,133.66082420059595,1.103125,200,199.61638629493967
SW,138,2.7600000000000002,0.0,77.65944734785555,134.51175405250387,1.103125,200,199.61638629493967
SW,139,2.7800000000000002,0.0,77.21973429898605,135.36127293594092,1.103125,200,199.61638629493967
SW,140,2.8000000000000003,0.0,76.76703580268371,136.20937631049824,1.103125,200,199.61638629493967
SW,141,2.82,0.0,76.3013772724585,137.0560594596474,1.103125,200,199.61638629493967
SW,142,2.84,0.0,75.82278440640361,137.90131749714197,1.103125,200,199.61638629493967
SW,143,2.86,0.0,75.33128319250076,138.74514537338692,1.103125,200,199.61638629493967
SW,144,2.88,0.0,74.826899913572,139.58753788176895,1.103125,200,199.61638629493967
SW,145,2.9,0.0,74.30966115188367,140.42848966494182,1.103125,200,199.61638629493967
SW,146,2.92,0.0,73.7795937934081,141.26799522106046,1.103125,200,199.61638629493967
SW,147,2.94,0.0,73.23672503174944,142.10604890995864,1.103125,200,199.61638629493967
SW,148,2.96,0.0,72.68108237174006,142.94264495926532,1.103125,200,199.61638629493967
SW,149,2.98,0.0,72.11269363271406,143.77777747045448,1.103125,200,199.61638629493967
SW,150,3.0,0.0,71.5315869514651,144.61144042482465,1.103125,200,199.61638629493967
SW,151,3.02,0.0,70.93779078489551,145.44362768940383,1.103125,200,199.61638629493967
SW,152,3.04,0.0,70.33133391236395,146.27433302277646,1.103125,200,199.61638629493967
SW,153,3.06,0.0,69.71224543773903,147.1035500808289,1.103125,200,199.61638629493967
SW,154,3.08,0.0,69.0805547911664,147.9312724224109,1.103125,200,199.61638629493967
SW,155,3.1,0.0,68.43629173055679,148.75749351490995,1.103125,200,199.61638629493967
SW,156,3.12,0.0,67.77948634280258,149.5822067397368,1.103125,200,199.61638629493967
SW,157,3.14,0.0,67.11016904473054,150.40540539771948,1.103125,200,199.61638629493967
SW,158,3.16,0.0,66.42837058379823,151.22708271440484,1.103125,200,199.61638629493967
SW,159,3.18,0.0,65.73412203854173,152.0472318452655,1.103125,200,199.61638629493967
SW,160,3.2,0.0,65.0274548187821,152.86584588081118,1.103125,200,199.61638629493967
SW,161,3.22,0.0,64.30840066559814,153.68291785160378,1.103125,200,199.61638629493967
SW,162,3.24,0.0,63.57699165107268,154.49844073317476,1.103125,200,199.61638629493967
SW,163,3.2600000000000002,0.0,62.833260177819945,155.31240745084494,1.103125,200,199.61638629493967
SW,164,3.2800000000000002,0.0,62.07723897830093,156.12481088444585,1.103125,200,199.61638629493967
SW,165,3.3000000000000003,0.0,61.30896111393413,156.93564387294268,1.103125,200,199.61638629493967
SW,166,3.3200000000000003,0.0,60.52845997400842,157.74489921895875,1.103125,200,199.61638629493967
SW,167,3.34,0.0,59.73576927440515,158.55256969320155,1.103125,200,199.61638629493967
SW,168,3.36,0.0,58.93092305613606,159.3586480387906,1.103125,200,199.61638629493967
SW,169,3.38,0.0,58.113955683703736,160.1631269754877,1.103125,200,199.61638629493967
SW,170,3.4,0.0,57.28490184329105,160.9659992038298,1.103125,200,199.61638629493967
SW,171,3.42,0.0,56.443796540785996,161.76725740916527,1.103125,200,199.61638629493967
SW,172,3.44,0.0,55.59067509964804,162.56689426559424,1.103125,200,199.61638629493967
SW,173,3.46,0.0,54.72557315862225,163.36490243981376,1.103125,200,199.61638629493967
SW,174,3.48,0.0,53.84852666930696,164.16127459486864,1.103125,200,199.61638629493967
SW,175,3.5,0.0,52.959571893580915,164.95600339380908,1.103125,200,199.61638629493967
SW,176,3.52,0.0,52.05874540089544,165.74908150325575,1.103125,200,199.61638629493967
SW,177,3.54,0.0,51.146084065437314,166.5405015968737,1.103125,200,199.61638629493967
SW,178,3.56,0.0,50.221625063167615,167.33025635875606,1.103125,200,199.61638629493967
SW,179,3.58,0.0,49.285405868741826,168.11833848671867,1.103125,200,199.61638629493967
SW,180,3.6,0.0,48.337464252316344,168.90474069550686,1.103125,200,199.61638629493967
SW,181,3.62,0.0,47.37783827624635,169.68945571991554,1.103125,200,199.61638629493967
SW,182,3.64,0.0,46.40656629167995,170.47247631782392,1.103125,200,199.61638629493967
SW,183,3.66,0.0,45.42368693505321,171.25379527314607,1.103125,200,199.61638629493967
SW,184,3.68,0.0,44.42923912449082,172.03340539869853,1.103125,200,199.61638629493967
SW,185,3.7,0.0,43.423262056116755,172.81129953898642,1.103125,200,199.61638629493967
SW,186,3.72,0.0,42.40579520027938,173.58747057290918,1.103125,200,199.61638629493967
SW,187,3.74,0.0,41.37687829769512,174.3619114163874,1.103125,200,199.61638629493967
SW,188,3.7600000000000002,0.0,40.33655135551501,175.1346150249118,1.103125,200,199.61638629493967
SW,189,3.7800000000000002,0.0,39.28485464331791,175.90557439601616,1.103125,200,199.61638629493967
SW,190,3.8000000000000003,0.0,38.221828689034446,176.67478257167485,1.103125,200,199.61638629493967
